name,year,wine ID,rating,price,winery,ratings_count,country,flavor_1,flavor_1_count,flavor_2,flavor_2_count,flavor_3,flavor_3_count,flavor_4,flavor_4_count,flavor_5,flavor_5_count
Malvasia 20 Years Old Madeira N.V.,N.V.,1494206,4.3,75.1710893994732,Henriques & Henriques,326,pt,"('oak',)","(22,)","('non_oak',)","(21,)","('dried_fruit',)","(13,)","('earth',)","(13,)","('microbio',)","(9,)"
Aile d'Argent Blanc Bordeaux 2014,2014,2284844,4.2,84.94333102140472,Château Mouton Rothschild,321,pt,"('tree_fruit',)","(192,)","('oak',)","(169,)","('citrus_fruit',)","(159,)","('earth',)","(139,)","('microbio',)","(111,)"
Colheita Port 1975,1975,76378,4.5,121.2760242311501,Burmester,316,pt,"('oak',)","(198,)","('non_oak',)","(193,)","('dried_fruit',)","(133,)","('earth',)","(81,)","('spices',)","(63,)"
Pessac-Léognan 2017,2017,1379887,4.1,100.92971603369269,Château les Carmes Haut-Brion,316,pt,"('oak',)","(302,)","('black_fruit',)","(258,)","('earth',)","(246,)","('non_oak',)","(188,)","('red_fruit',)","(130,)"
Colheita Porto 1996,1996,1189822,4.3,59.635730923582074,Barros,314,pt,"('non_oak',)","(129,)","('oak',)","(125,)","('dried_fruit',)","(87,)","('earth',)","(66,)","('microbio',)","(54,)"
Colheita Port 1975,1975,76372,4.5,136.31024211104474,Kopke,313,pt,"('non_oak',)","(613,)","('oak',)","(602,)","('dried_fruit',)","(428,)","('earth',)","(280,)","('microbio',)","(230,)"
Colheita Port 1998,1998,76372,4.2,61.03892459237224,Kopke,306,pt,"('non_oak',)","(613,)","('oak',)","(602,)","('dried_fruit',)","(428,)","('earth',)","(280,)","('microbio',)","(230,)"
Aile d'Argent Blanc Bordeaux 2012,2012,2284844,4.2,90.60621975616503,Château Mouton Rothschild,303,pt,"('tree_fruit',)","(192,)","('oak',)","(169,)","('citrus_fruit',)","(159,)","('earth',)","(139,)","('microbio',)","(111,)"
Extra Brut Celebris Rosé Champagne 2007,2007,1130475,4.3,140.31936687901666,Gosset,296,pt,"('red_fruit',)","(26,)","('non_oak',)","(23,)","('microbio',)","(19,)","('oak',)","(19,)","('citrus_fruit',)","(19,)"
Colheita Port 1997,1997,8971,4.3,63.64485569155398,Niepoort,294,pt,"('oak',)","(179,)","('non_oak',)","(173,)","('dried_fruit',)","(134,)","('earth',)","(89,)","('microbio',)","(80,)"
Touriga Franca 2016,2016,7097947,4.5,59.134590327585585,Quinta do Crasto,291,pt,"('oak',)","(24,)","('red_fruit',)","(20,)","('black_fruit',)","(15,)","('earth',)","(15,)","('non_oak',)","(12,)"
Colheita Port 1985,1985,76378,4.2,87.19846370338891,Burmester,291,pt,"('oak',)","(198,)","('non_oak',)","(193,)","('dried_fruit',)","(133,)","('earth',)","(81,)","('spices',)","(63,)"
Pinot Noir 2014,2014,4359832,4.2,106.3921485300544,Nicolas Jay,289,pt,"('red_fruit',)","(165,)","('oak',)","(111,)","('earth',)","(107,)","('non_oak',)","(71,)","('spices',)","(70,)"
Colheita Port 1987,1987,76372,4.4,79.1802141674451,Kopke,289,pt,"('non_oak',)","(613,)","('oak',)","(602,)","('dried_fruit',)","(428,)","('earth',)","(280,)","('microbio',)","(230,)"
Aconcagua Valley 2019,2019,25474,4.4,135.30796091905177,Sena,287,pt,"('oak',)","(811,)","('black_fruit',)","(745,)","('non_oak',)","(571,)","('earth',)","(550,)","('spices',)","(437,)"
Colheita Porto 1974,1974,1189822,4.6,99.22583800730463,Barros,282,pt,"('non_oak',)","(129,)","('oak',)","(125,)","('dried_fruit',)","(87,)","('earth',)","(66,)","('microbio',)","(54,)"
Vintage Port 2011,2011,83732,4.5,115.26233707919224,Churchill's,282,pt,"('oak',)","(56,)","('black_fruit',)","(49,)","('non_oak',)","(45,)","('earth',)","(34,)","('dried_fruit',)","(32,)"
Vinhas Velhas Alentejo Tinto 2011,2011,6350962,4.5,135.30796091905177,Tapada do Chaves,266,pt,"('oak',)","(17,)","('black_fruit',)","(15,)","('earth',)","(13,)","('non_oak',)","(13,)","('red_fruit',)","(11,)"
Côte-Rôtie Les Bécasses  2015,2015,20637,4.2,64.3264069021092,M. Chapoutier,241,pt,"('oak',)","(167,)","('black_fruit',)","(154,)","('earth',)","(138,)","('spices',)","(133,)","('non_oak',)","(115,)"
EPU 2019,2019,1234111,4.2,65.58928120402035,Almaviva,238,pt,"('oak',)","(218,)","('black_fruit',)","(158,)","('non_oak',)","(154,)","('spices',)","(135,)","('earth',)","(109,)"
Colheita Port 1980,1980,76372,4.5,125.285148999122,Kopke,237,pt,"('non_oak',)","(613,)","('oak',)","(602,)","('dried_fruit',)","(428,)","('earth',)","(280,)","('microbio',)","(230,)"
Vintage Port 1999,1999,1136448,3.8,58.3327653739912,Quinta do Portal,230,pt,"('oak',)","(34,)","('non_oak',)","(27,)","('black_fruit',)","(25,)","('spices',)","(22,)","('dried_fruit',)","(14,)"
20 Years Old Tawny Port N.V.,N.V.,1911270,4.1,60.12684870765863,Martha's,214,pt,"('oak',)","(10,)","('non_oak',)","(9,)","('spices',)","(8,)","('citrus_fruit',)","(5,)","('black_fruit',)","(4,)"
Vintage Port 2007,2007,1136448,3.9,62.24166202276381,Quinta do Portal,212,pt,"('oak',)","(34,)","('non_oak',)","(27,)","('black_fruit',)","(25,)","('spices',)","(22,)","('dried_fruit',)","(14,)"
Douro Charme Tinto 2018,2018,1216909,4.3,54.62432496361719,Niepoort,209,pt,"('red_fruit',)","(109,)","('oak',)","(85,)","('earth',)","(64,)","('non_oak',)","(56,)","('spices',)","(45,)"
Colheita Port 1980,1980,1521009,4.3,139.2970400631838,Messias,208,pt,"('oak',)","(128,)","('non_oak',)","(124,)","('dried_fruit',)","(86,)","('earth',)","(86,)","('microbio',)","(59,)"
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,2015,1232315,4.2,52.78012757035012,Château Cadet-Bon,208,pt,"('oak',)","(69,)","('earth',)","(62,)","('black_fruit',)","(59,)","('non_oak',)","(48,)","('red_fruit',)","(37,)"
Reserva Tinto 2014,2014,8036,4.5,84.94333102140472,Cortes de Cima,205,pt,"('oak',)","(34,)","('black_fruit',)","(21,)","('earth',)","(19,)","('non_oak',)","(17,)","('spices',)","(16,)"
Vintage Port 2000,2000,1136448,3.9,68.35557729392096,Quinta do Portal,202,pt,"('oak',)","(34,)","('non_oak',)","(27,)","('black_fruit',)","(25,)","('spices',)","(22,)","('dried_fruit',)","(14,)"
Vintage Port 2017,2017,69744,4.4,115.26233707919224,Taylor's,201,pt,"('oak',)","(457,)","('non_oak',)","(379,)","('black_fruit',)","(379,)","('dried_fruit',)","(305,)","('spices',)","(207,)"
Le Dix de Los Vascos 2017,2017,23815,4.4,50.40472114532676,Los Vascos,199,pt,"('oak',)","(259,)","('black_fruit',)","(207,)","('earth',)","(171,)","('non_oak',)","(164,)","('spices',)","(141,)"
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,2006,2038623,4.2,104.19715271958978,Château Belair-Monange,199,pt,"('oak',)","(214,)","('black_fruit',)","(171,)","('earth',)","(164,)","('non_oak',)","(130,)","('red_fruit',)","(99,)"
Júlio B. Bastos Alicante Bouschet 2015,2015,1146705,4.2,89.19300327545494,Dona Maria,196,pt,"('oak',)","(28,)","('black_fruit',)","(21,)","('spices',)","(16,)","('red_fruit',)","(15,)","('earth',)","(12,)"
40 Years Old Tawny Porto N.V.,N.V.,1892614,4.4,95.21671323933272,Barros,190,pt,"('oak',)","(6,)","('earth',)","(6,)","('non_oak',)","(4,)","('microbio',)","(3,)","('dried_fruit',)","(3,)"
Porto Aged Tawny 40 Years Old N.V.,N.V.,1179253,4.5,110.15070300002806,Quinta do Portal,186,pt,"('dried_fruit',)","(6,)","('oak',)","(6,)","('non_oak',)","(5,)","('earth',)","(4,)","('microbio',)","(3,)"
Selección Finca el Grajo Viejo 2016,2016,1422758,4.4,69.08724256407584,Protos,179,pt,"('oak',)","(56,)","('black_fruit',)","(32,)","('non_oak',)","(30,)","('spices',)","(28,)","('earth',)","(20,)"
Vintage Port 2015,2015,1162976,4.2,78.17793297545212,Niepoort,179,pt,"('oak',)","(124,)","('non_oak',)","(94,)","('black_fruit',)","(93,)","('earth',)","(78,)","('spices',)","(67,)"
Douro 2015,2015,81401,4.3,61.159198335411396,Quinta do Noval,179,pt,"('oak',)","(110,)","('black_fruit',)","(101,)","('earth',)","(83,)","('non_oak',)","(64,)","('spices',)","(47,)"
Colheita Port 1977,1977,1521009,4.4,147.2050386680084,Messias,177,pt,"('oak',)","(128,)","('non_oak',)","(124,)","('dried_fruit',)","(86,)","('earth',)","(86,)","('microbio',)","(59,)"
Optimus Estate Proprietary Red 2018,2018,89193,4.3,72.66538641949076,L'Aventure,176,pt,"('oak',)","(180,)","('black_fruit',)","(161,)","('earth',)","(123,)","('spices',)","(104,)","('non_oak',)","(100,)"
Esporão Private Selection Tinto 2016,2016,1803078,4.4,63.63483287963405,Esporão,169,pt,"('oak',)","(152,)","('earth',)","(103,)","('black_fruit',)","(91,)","('non_oak',)","(81,)","('spices',)","(65,)"
Vintage Port 2009,2009,1206377,4.3,73.96835196908162,Fonseca,166,pt,"('oak',)","(186,)","('black_fruit',)","(158,)","('non_oak',)","(141,)","('dried_fruit',)","(117,)","('red_fruit',)","(94,)"
Vintage Port 2003,2003,1206377,4.3,132.30111734307283,Fonseca,164,pt,"('oak',)","(186,)","('black_fruit',)","(158,)","('non_oak',)","(141,)","('dried_fruit',)","(117,)","('red_fruit',)","(94,)"
Colheita Porto 1980,1980,81181,4.6,92.89142087390901,Royal Oporto,150,pt,"('oak',)","(47,)","('non_oak',)","(44,)","('dried_fruit',)","(24,)","('microbio',)","(18,)","('earth',)","(16,)"
Côte-Rôtie Les Bécasses  2017,2017,20637,4.0,64.3264069021092,M. Chapoutier,150,pt,"('oak',)","(167,)","('black_fruit',)","(154,)","('earth',)","(138,)","('spices',)","(133,)","('non_oak',)","(115,)"
Colheita Port 1976,1976,76372,4.5,133.26330728738608,Kopke,149,pt,"('non_oak',)","(613,)","('oak',)","(602,)","('dried_fruit',)","(428,)","('earth',)","(280,)","('microbio',)","(230,)"
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,2007,2038623,4.1,104.19715271958978,Château Belair-Monange,146,pt,"('oak',)","(214,)","('black_fruit',)","(171,)","('earth',)","(164,)","('non_oak',)","(130,)","('red_fruit',)","(99,)"
Vintage Porto 1983,1983,13303,4.3,120.27374303915713,Ramos Pinto,146,pt,"('oak',)","(53,)","('non_oak',)","(39,)","('black_fruit',)","(34,)","('dried_fruit',)","(32,)","('earth',)","(31,)"
Collection Privée Brut Champagne 2008,2008,4564914,4.1,61.289494890370484,Collet,143,pt,"('tree_fruit',)","(23,)","('microbio',)","(22,)","('non_oak',)","(22,)","('oak',)","(19,)","('earth',)","(14,)"
Porto Tawny 30 Years Old N.V.,N.V.,76402,4.2,76.17337059146618,Cálem,133,pt,"('dried_fruit',)","(7,)","('oak',)","(7,)","('non_oak',)","(6,)","('earth',)","(3,)","('microbio',)","(2,)"
Vintage Port 2016,2016,69744,4.5,105.40991296190128,Taylor's,133,pt,"('oak',)","(457,)","('non_oak',)","(379,)","('black_fruit',)","(379,)","('dried_fruit',)","(305,)","('spices',)","(207,)"
Meursault 2018,2018,79553,4.3,56.518636416483915,Chanson,132,pt,"('oak',)","(64,)","('microbio',)","(51,)","('tree_fruit',)","(48,)","('earth',)","(46,)","('non_oak',)","(44,)"
Auru 2009,2009,18474,4.4,102.13245346408425,Quinta do Portal,129,pt,"('oak',)","(9,)","('red_fruit',)","(8,)","('black_fruit',)","(7,)","('spices',)","(7,)","('non_oak',)","(5,)"
Vintage Port 2000,2000,1206377,4.5,129.2942737670939,Fonseca,128,pt,"('oak',)","(186,)","('black_fruit',)","(158,)","('non_oak',)","(141,)","('dried_fruit',)","(117,)","('red_fruit',)","(94,)"
Porto Aged Tawny 30 Years Old N.V.,N.V.,1509603,4.3,77.07542366425986,Quinta do Portal,119,pt,"('non_oak',)","(6,)","('oak',)","(5,)","('microbio',)","(4,)","('earth',)","(4,)","('dried_fruit',)","(4,)"
Porto White Colheita 2003,2003,4967750,4.2,58.13230913559261,Kopke,116,pt,"('non_oak',)","(30,)","('oak',)","(27,)","('citrus_fruit',)","(21,)","('earth',)","(20,)","('dried_fruit',)","(14,)"
Grand Vintage Rosé Brut Champagne 2013,2013,1122103,4.3,77.07542366425986,Moët & Chandon,115,pt,"('red_fruit',)","(173,)","('non_oak',)","(122,)","('microbio',)","(94,)","('oak',)","(93,)","('citrus_fruit',)","(83,)"
Quinta Da Gricha Douro 2012,2012,1467162,4.0,61.43983706916943,Churchill's,112,pt,"('oak',)","(23,)","('black_fruit',)","(21,)","('spices',)","(17,)","('non_oak',)","(16,)","('earth',)","(12,)"
Quinta da Touriga-Chã Douro 2018,2018,1182177,4.6,68.064915748243,Jorge Rosas,112,pt,"('oak',)","(45,)","('black_fruit',)","(30,)","('non_oak',)","(30,)","('earth',)","(29,)","('spices',)","(25,)"
Brut (Carte Jaune) Champagne N.V.,N.V.,1128385,4.3,111.48660805704424,Veuve Clicquot,120301,cl,"('tree_fruit',)","(3871,)","('citrus_fruit',)","(3177,)","('non_oak',)","(2674,)","('microbio',)","(2503,)","('oak',)","(1837,)"
Special Cuvée Brut Aÿ Champagne N.V.,N.V.,18929,4.3,52.39279640564565,Bollinger,56243,cl,"('tree_fruit',)","(2799,)","('non_oak',)","(2391,)","('microbio',)","(2141,)","('oak',)","(1929,)","('citrus_fruit',)","(1891,)"
Brut Premier Champagne N.V.,N.V.,74298,4.2,56.85270671895875,Louis Roederer,52131,cl,"('tree_fruit',)","(2161,)","('non_oak',)","(1909,)","('citrus_fruit',)","(1859,)","('microbio',)","(1838,)","('oak',)","(1533,)"
Brut (Réserve) Champagne N.V.,N.V.,1129619,4.2,84.72714617716562,Taittinger,44725,cl,"('tree_fruit',)","(2091,)","('citrus_fruit',)","(1702,)","('non_oak',)","(1697,)","('microbio',)","(1354,)","('oak',)","(1319,)"
La Cuvée Brut Champagne N.V.,N.V.,5552281,4.1,85.8421237554939,Laurent-Perrier,41994,cl,"('citrus_fruit',)","(1998,)","('tree_fruit',)","(1797,)","('non_oak',)","(1459,)","('microbio',)","(1264,)","('oak',)","(1163,)"
Brut Cuvée Champagne Rosé N.V.,N.V.,8305,4.4,125.98131657531181,Laurent-Perrier,35525,cl,"('red_fruit',)","(1473,)","('microbio',)","(715,)","('non_oak',)","(704,)","('citrus_fruit',)","(700,)","('oak',)","(547,)"
Blanc de Blancs Brut Champagne N.V.,N.V.,1857637,4.4,130.4412268886249,Ruinart,33656,cl,"('tree_fruit',)","(1167,)","('citrus_fruit',)","(1096,)","('microbio',)","(999,)","('non_oak',)","(982,)","('oak',)","(844,)"
Impérial Rosé Brut Champagne N.V.,N.V.,1122092,4.1,108.14167532205941,Moët & Chandon,29278,cl,"('red_fruit',)","(1075,)","('citrus_fruit',)","(501,)","('microbio',)","(492,)","('non_oak',)","(420,)","('tree_fruit',)","(385,)"
Classic Brut Champagne N.V.,N.V.,1178663,4.1,55.73772914063048,Deutz,26059,cl,"('tree_fruit',)","(1165,)","('citrus_fruit',)","(956,)","('non_oak',)","(890,)","('microbio',)","(764,)","('oak',)","(704,)"
Brut Rosé Champagne N.V.,N.V.,23051,4.3,113.71656321370078,Veuve Clicquot,20807,cl,"('red_fruit',)","(1048,)","('citrus_fruit',)","(529,)","('microbio',)","(485,)","('non_oak',)","(430,)","('oak',)","(348,)"
Nectar Impérial (Demi-Sec) Champagne N.V.,N.V.,19919,4.2,94.7619443821201,Moët & Chandon,17407,cl,"('tree_fruit',)","(427,)","('earth',)","(274,)","('microbio',)","(186,)","('citrus_fruit',)","(185,)","('non_oak',)","(149,)"
Ice Impérial (Demi-Sec) Champagne N.V.,N.V.,1161252,4.2,95.87692196044839,Moët & Chandon,15869,cl,"('tree_fruit',)","(293,)","('citrus_fruit',)","(234,)","('spices',)","(181,)","('red_fruit',)","(147,)","('earth',)","(104,)"
Demi-Sec Champagne N.V.,N.V.,1137736,4.3,76.9223031288677,Veuve Clicquot,7455,cl,"('tree_fruit',)","(202,)","('citrus_fruit',)","(135,)","('oak',)","(104,)","('non_oak',)","(104,)","('earth',)","(93,)"
Brut Réserve Champagne N.V.,N.V.,2407103,4.2,61.31261703227185,Bérêche & Fils,5769,cl,"('tree_fruit',)","(364,)","('non_oak',)","(290,)","('oak',)","(257,)","('microbio',)","(238,)","('citrus_fruit',)","(234,)"
Nocturne Champagne (Sec) N.V.,N.V.,1202326,4.1,52.39279640564565,Taittinger,4229,cl,"('tree_fruit',)","(202,)","('microbio',)","(147,)","('non_oak',)","(129,)","('oak',)","(119,)","('citrus_fruit',)","(95,)"
Réserve Brut Champagne N.V.,N.V.,1891496,3.8,55.73772914063048,Royer,1126,cl,"('tree_fruit',)","(22,)","('citrus_fruit',)","(16,)","('oak',)","(9,)","('earth',)","(8,)","('non_oak',)","(8,)"
Extra Dry Pop Champagne N.V.,N.V.,6707,3.6,62.427594610600124,Pommery,852,cl,"('tree_fruit',)","(39,)","('citrus_fruit',)","(37,)","('microbio',)","(31,)","('oak',)","(25,)","('non_oak',)","(24,)"
Rich Champagne N.V.,N.V.,5610986,4.0,90.302034068807,Veuve Clicquot,572,cl,"('citrus_fruit',)","(29,)","('earth',)","(25,)","('tree_fruit',)","(24,)","('spices',)","(14,)","('non_oak',)","(13,)"
Brut Cuvée Champagne Rosé N.V.,N.V.,8305,4.4,65.03802654842421,Laurent-Perrier,35525,at,"('red_fruit',)","(1473,)","('microbio',)","(715,)","('non_oak',)","(704,)","('citrus_fruit',)","(700,)","('oak',)","(547,)"
Blanc de Blancs Brut Champagne N.V.,N.V.,1857637,4.4,70.05945532030903,Ruinart,33656,at,"('tree_fruit',)","(1167,)","('citrus_fruit',)","(1096,)","('microbio',)","(999,)","('non_oak',)","(982,)","('oak',)","(844,)"
Brut Rosé Champagne N.V.,N.V.,1211816,4.4,57.029799824400335,Billecart-Salmon,21461,at,"('red_fruit',)","(1316,)","('citrus_fruit',)","(761,)","('microbio',)","(683,)","('non_oak',)","(602,)","('tree_fruit',)","(601,)"
Brut Rosé Champagne N.V.,N.V.,1148298,4.3,73.06629889628795,Ruinart,19429,at,"('red_fruit',)","(835,)","('microbio',)","(396,)","('non_oak',)","(395,)","('citrus_fruit',)","(381,)","('oak',)","(323,)"
Nectar Impérial (Demi-Sec) Champagne N.V.,N.V.,19919,4.2,56.73913827872237,Moët & Chandon,17407,at,"('tree_fruit',)","(427,)","('earth',)","(274,)","('microbio',)","(186,)","('citrus_fruit',)","(185,)","('non_oak',)","(149,)"
Ice Impérial (Demi-Sec) Champagne N.V.,N.V.,1161252,4.2,55.12546555961368,Moët & Chandon,15869,at,"('tree_fruit',)","(293,)","('citrus_fruit',)","(234,)","('spices',)","(181,)","('red_fruit',)","(147,)","('earth',)","(104,)"
Amarone della Valpolicella Classico 2012,2012,7103,4.3,59.33504656598418,Tommasi,12242,at,"('oak',)","(2316,)","('black_fruit',)","(1651,)","('red_fruit',)","(1511,)","('earth',)","(1422,)","('non_oak',)","(1251,)"
Rosé Brut Champagne N.V.,N.V.,1152435,4.3,62.97332729291868,Bollinger,12133,at,"('red_fruit',)","(688,)","('non_oak',)","(431,)","('microbio',)","(356,)","('oak',)","(339,)","('citrus_fruit',)","(294,)"
20 Year Old Tawny Port N.V.,N.V.,1153679,4.4,50.013831480449504,W. & J. Graham's,11865,at,"('oak',)","(760,)","('non_oak',)","(759,)","('dried_fruit',)","(516,)","('microbio',)","(361,)","('earth',)","(306,)"
I Gran Reserva 2001,2001,2061837,4.0,80.08226724023878,Bodegas Faustino,11725,at,"('oak',)","(3764,)","('earth',)","(2564,)","('non_oak',)","(2517,)","('spices',)","(2031,)","('red_fruit',)","(2011,)"
Première Cuvée Extra Brut Champagne N.V.,N.V.,1245747,4.1,52.11862198363475,Bruno Paillard,10067,at,"('citrus_fruit',)","(404,)","('non_oak',)","(353,)","('microbio',)","(352,)","('tree_fruit',)","(351,)","('oak',)","(308,)"
Blason Rosé Brut Champagne N.V.,N.V.,1987886,4.2,55.02523744041439,Perrier-Jouët,8704,at,"('red_fruit',)","(291,)","('citrus_fruit',)","(159,)","('microbio',)","(142,)","('non_oak',)","(140,)","('tree_fruit',)","(138,)"
Brunello di Montalcino 2013,2013,22917,4.2,81.86632776198628,Banfi,8529,at,"('oak',)","(2173,)","('earth',)","(1816,)","('red_fruit',)","(1626,)","('non_oak',)","(1409,)","('spices',)","(1029,)"
20 Year Old Tawny Port N.V.,N.V.,1155355,4.3,50.013831480449504,Taylor's,8504,at,"('oak',)","(606,)","('non_oak',)","(586,)","('dried_fruit',)","(390,)","('earth',)","(224,)","('microbio',)","(205,)"
Paso Robles Cabernet Sauvignon 2019,2019,5866389,4.5,70.6608240355048,Austin Hope,8416,at,"('oak',)","(3242,)","('black_fruit',)","(2405,)","('non_oak',)","(2279,)","('spices',)","(1946,)","('red_fruit',)","(1530,)"
Tignanello 2017,2017,1652,4.6,88.20074489538189,Antinori,7769,at,"('oak',)","(4700,)","('earth',)","(3827,)","('black_fruit',)","(3166,)","('non_oak',)","(3010,)","('red_fruit',)","(2776,)"
ARTEMIS Cabernet Sauvignon 2017,2017,1107336,4.5,86.29426924970292,Stag's Leap Wine Cellars,7315,at,"('oak',)","(3770,)","('black_fruit',)","(2861,)","('non_oak',)","(2249,)","('spices',)","(1920,)","('earth',)","(1882,)"
Red Blend 2018,2018,7069,4.4,73.1164129558876,The Prisoner,7270,at,"('oak',)","(4632,)","('black_fruit',)","(3347,)","('non_oak',)","(2926,)","('red_fruit',)","(2654,)","('spices',)","(2651,)"
Amarone della Valpolicella Classico 2010,2010,7103,4.4,61.560110812208585,Tommasi,6637,at,"('oak',)","(2316,)","('black_fruit',)","(1651,)","('red_fruit',)","(1511,)","('earth',)","(1422,)","('non_oak',)","(1251,)"
Brut Tradition Champagne Grand Cru 'Ambonnay' N.V.,N.V.,81855,4.3,85.79527003459874,Egly-Ouriet,6219,at,"('non_oak',)","(314,)","('microbio',)","(305,)","('tree_fruit',)","(305,)","('oak',)","(285,)","('citrus_fruit',)","(230,)"
Tignanello 2018,2018,1652,4.7,119.77260244316064,Antinori,6198,at,"('oak',)","(4700,)","('earth',)","(3827,)","('black_fruit',)","(3166,)","('non_oak',)","(3010,)","('red_fruit',)","(2776,)"
Guidalberto 2016,2016,5080,4.2,84.84310290220542,Tenuta San Guido,6160,at,"('oak',)","(1732,)","('black_fruit',)","(1426,)","('earth',)","(1279,)","('red_fruit',)","(1129,)","('non_oak',)","(1116,)"
Longitude Blanc de Blancs Champagne Premier Cru N.V.,N.V.,2057239,4.2,51.116340791641775,Larmandier-Bernier,6057,at,"('tree_fruit',)","(277,)","('citrus_fruit',)","(252,)","('non_oak',)","(250,)","('microbio',)","(237,)","('oak',)","(235,)"
